first_generation,underrepresented,avg_sleep_hours,daytime_sleep_minutes,sleep_midpoint_minutes,bedtime_variability,nights_tracked_fraction,prior_gpa,term_gpa,gpa_change,term_load_z,under_6h_sleep,gpa_category,sleep_bracket_encoded,gpa_category_encoded,gender_Male,university_University of Notre Dame,university_University of Washington
0.0,0.0,0.05565711920491005,1.12029328299591,2.0472535683464814,6.179874579560081,-3.2472749873046456,-0.2245867306190859,3.564,0.452029361495237,-1.7112955511431727,0,Alto,4,1,1,0,1
1.0,0.0,0.3040170951274338,1.122683166555183,-1.0722347141914317,-0.4971120291417199,0.5389169062157927,0.30161321321387424,3.436,-0.36618275732738553,-0.09178672215822518,0,Baixo,4,0,0,0,1
0.0,1.0,-0.6894228085626612,1.0090289028470711,1.6340569052766398,2.0499590065837716,-3.2472749873046456,0.7111678493006108,3.833,0.22708282731741622,0.4472234848872623,0,Alto,3,1,0,0,1
0.0,0.0,0.043830453684790126,1.2992418766553469,2.401840775661734,1.763744481938262,-0.6561348123880031,-1.0385117668927264,2.49,-1.4563082691122087,2.0667323138722096,0,Baixo,4,0,1,0,1
0.0,1.0,-2.794569271144054,0.4841757044482977,2.401840775661734,2.446749969969155,0.5389169062157927,-0.35678474606480404,2.5,-2.0520457936930305,-2.2515448621129024,1,Baixo,1,0,0,0,1
0.0,0.0,0.8125637124926013,0.34908479909846246,-0.38650408186275936,-0.5425234327887135,-0.05860895308610522,-0.7352339667525479,3.038,-0.36123887745534555,-0.6320360331279552,0,Baixo,5,0,1,0,1
0.0,0.0,2.2435902404271433,0.15568564742936336,-1.1205875151889664,-0.5396950698954763,0.5389169062157927,0.2575472080653015,3.55,-0.04235862570876458,-2.2515448621129024,0,Baixo,6,0,0,0,1
1.0,1.0,-0.1808761911974938,1.139316823743938,-0.3528036448038723,-0.1789184591698517,0.7399536439248426,0.3767846337614396,3.467,-0.3637108173913655,0.4472234848872623,0,Baixo,3,0,1,0,1
0.0,1.0,0.4932437434493569,0.7493921656136844,2.401840775661734,3.3133735568850855,-0.45509807467895314,0.7681944441987636,3.267,-1.2288897949983681,0.4472234848872623,0,Baixo,5,0,0,0,1
0.0,0.0,0.8835237056133229,0.017649004626215596,0.10288487368804485,0.2930716178604296,-0.8571715500970531,0.8641028083456586,3.933,0.32843236469423653,0.4472234848872623,0,Alto,5,1,0,0,1
0.0,0.0,0.10296378128539081,-0.9667939849430712,-0.8011659813264651,-0.4281616843032683,0.5389169062157927,1.112946131537599,3.85,-0.11651682378936482,0.9874727958569923,0,Alto,4,1,0,0,1
0.0,1.0,0.6469903952109191,-0.5268316219378342,-1.1601488978233128,-0.5976150241900183,0.7399536439248426,0.11757283876983379,3.654,0.3482078841823966,-0.6320360331279552,0,Alto,5,1,0,0,1
0.0,1.0,-1.363542743209512,-1.1160064219568846,0.49703346363764456,2.0663072579390853,-2.4487123902936974,-1.411776751680639,2.49,-3.023518188548894,0.4472234848872623,1,Baixo,1,0,0,0,1
0.0,0.0,0.4104570848085153,-1.0179415198639101,-1.0517214046773264,-0.2591069705548419,-1.253660671689901,1.3384603931802963,3.973,-0.02752698609264453,-1.7112955511431727,0,Alto,4,1,0,0,1
0.0,0.0,0.68247039177128,0.3067098482637698,1.188625041541776,-0.4882711467526805,0.5389169062157927,0.5608250082054801,3.623,-0.1511239828936449,-0.6320360331279552,0,Alto,5,1,0,0,1
